17,tcp,ssh,SF,2590,3707,0,0,0,4,4,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43082,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2578,3707,0,0,0,5,5,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43078,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2656,3707,0,0,0,6,6,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43080,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2672,3707,0,0,0,7,7,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43086,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2578,3641,0,0,0,8,8,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43072,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2590,3707,0,0,0,9,9,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43088,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2528,3707,0,0,0,10,10,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43092,192.168.2.113,22,2021-04-16T19:33:31
0,tcp,ssh,OTH,78,0,0,0,0,11,11,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0,0,192.168.2.172,43092,192.168.2.113,22,2021-04-16T19:33:31
0,tcp,ssh,OTH,78,0,0,0,0,12,12,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0,0,192.168.2.172,43078,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2590,3707,0,0,0,13,13,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43090,192.168.2.113,22,2021-04-16T19:33:31
17,tcp,ssh,SF,2590,3707,0,0,0,14,14,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43074,192.168.2.113,22,2021-04-16T19:33:31
19,tcp,ssh,SF,2512,3641,0,0,0,15,15,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43096,192.168.2.113,22,2021-04-16T19:33:33
0,tcp,ssh,OTH,66,0,0,0,0,1,1,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0,0,192.168.2.172,43096,192.168.2.113,22,2021-04-16T19:33:33
19,tcp,ssh,SF,2512,3641,0,0,0,2,2,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43098,192.168.2.113,22,2021-04-16T19:33:38
0,tcp,ssh,OTH,66,0,0,0,0,1,1,0,0,0,0,1,0,0,79,79,1,0,0.01,0,0,0,0,0,192.168.2.172,43098,192.168.2.113,22,2021-04-16T19:33:38
17,tcp,ssh,SF,2528,3641,0,0,0,2,2,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43104,192.168.2.113,22,2021-04-16T19:33:40
17,tcp,ssh,SF,2528,3641,0,0,0,1,1,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43100,192.168.2.113,22,2021-04-16T19:33:40
17,tcp,ssh,SF,2528,3641,0,0,0,2,2,0,0,0,0,1,0,0,79,79,1,0,0,0,0,0,0,0,192.168.2.172,43102,192.168.2.113,22,2021-04-16T19:33:40
17,tcp,ssh,SF,2512,3641,0,0,0,3,3,0,0,0,0,1,0,0,75,75,1,0,0,0,0,0,0,0,192.168.2.172,43110,192.168.2.113,22,2021-04-16T19:34:17
17,tcp,ssh,SF,2578,3575,0,0,0,1,1,0,0,0,0,1,0,0,75,75,1,0,0,0,0,0,0,0,192.168.2.172,43114,192.168.2.113,22,2021-04-16T19:34:17
